cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
19,Nuevo León,0,Estatal,1002000041,Porcentaje de personas de 15 años y más alfabetas,2020,98.0932353173258,Porcentaje
19,Nuevo León,0,Estatal,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2000,98.9,Tasa
19,Nuevo León,0,Estatal,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2010,99.55324,Tasa
19,Nuevo León,0,Estatal,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2020,98.7955585709864,Tasa
19,Nuevo León,0,Estatal,1002000055,Población de edad no especificada,1990,16593,Personas
19,Nuevo León,0,Estatal,1002000055,Población de edad no especificada,1995,3557,Personas
19,Nuevo León,0,Estatal,1002000055,Población de edad no especificada,2000,45553,Personas
19,Nuevo León,0,Estatal,1002000055,Población de edad no especificada,2005,82081,Personas
19,Nuevo León,0,Estatal,1002000055,Población de edad no especificada,2010,63042,Personas
19,Nuevo León,0,Estatal,1002000055,Población de edad no especificada,2020,18132,Personas
19,Nuevo León,0,Estatal,1002000056,Población de edad no especificada. Hombres,1990,8202,Personas
19,Nuevo León,0,Estatal,1002000056,Población de edad no especificada. Hombres,1995,1889,Personas
19,Nuevo León,0,Estatal,1002000056,Población de edad no especificada. Hombres,2000,23171,Personas
19,Nuevo León,0,Estatal,1002000056,Población de edad no especificada. Hombres,2005,41126,Personas
19,Nuevo León,0,Estatal,1002000056,Población de edad no especificada. Hombres,2010,31616,Personas
19,Nuevo León,0,Estatal,1002000056,Población de edad no especificada. Hombres,2020,9049,Personas
19,Nuevo León,0,Estatal,1002000057,Población de edad no especificada. Mujeres,1990,8391,Personas
19,Nuevo León,0,Estatal,1002000057,Población de edad no especificada. Mujeres,1995,1668,Personas
19,Nuevo León,0,Estatal,1002000057,Población de edad no especificada. Mujeres,2000,22382,Personas
19,Nuevo León,0,Estatal,1002000057,Población de edad no especificada. Mujeres,2005,40955,Personas
19,Nuevo León,0,Estatal,1002000057,Población de edad no especificada. Mujeres,2010,31426,Personas
19,Nuevo León,0,Estatal,1002000057,Población de edad no especificada. Mujeres,2020,9083,Personas
19,Nuevo León,0,Estatal,1002000058,Población de 0 a 4 años,1990,331519,Personas
19,Nuevo León,0,Estatal,1002000058,Población de 0 a 4 años,1995,372590,Personas
19,Nuevo León,0,Estatal,1002000058,Población de 0 a 4 años,2000,396563,Personas
19,Nuevo León,0,Estatal,1002000058,Población de 0 a 4 años,2005,396832,Personas
19,Nuevo León,0,Estatal,1002000058,Población de 0 a 4 años,2010,413360,Personas
19,Nuevo León,0,Estatal,1002000058,Población de 0 a 4 años,2020,454909,Personas
19,Nuevo León,0,Estatal,1002000059,Población de 0 a 4 años. Hombres,1990,168597,Personas
19,Nuevo León,0,Estatal,1002000059,Población de 0 a 4 años. Hombres,1995,190224,Personas
19,Nuevo León,0,Estatal,1002000059,Población de 0 a 4 años. Hombres,2000,201948,Personas
19,Nuevo León,0,Estatal,1002000059,Población de 0 a 4 años. Hombres,2005,202457,Personas
19,Nuevo León,0,Estatal,1002000059,Población de 0 a 4 años. Hombres,2010,210075,Personas
19,Nuevo León,0,Estatal,1002000059,Población de 0 a 4 años. Hombres,2020,229807,Personas
19,Nuevo León,0,Estatal,1002000060,Población de 0 a 4 años. Mujeres,1990,162922,Personas
19,Nuevo León,0,Estatal,1002000060,Población de 0 a 4 años. Mujeres,1995,182366,Personas
19,Nuevo León,0,Estatal,1002000060,Población de 0 a 4 años. Mujeres,2000,194615,Personas
19,Nuevo León,0,Estatal,1002000060,Población de 0 a 4 años. Mujeres,2005,194375,Personas
19,Nuevo León,0,Estatal,1002000060,Población de 0 a 4 años. Mujeres,2010,203285,Personas
19,Nuevo León,0,Estatal,1002000060,Población de 0 a 4 años. Mujeres,2020,225102,Personas
19,Nuevo León,0,Estatal,1002000061,Población de 10 a 14 años,1990,369459,Personas
19,Nuevo León,0,Estatal,1002000061,Población de 10 a 14 años,1995,360951,Personas
19,Nuevo León,0,Estatal,1002000061,Población de 10 a 14 años,2000,355194,Personas
19,Nuevo León,0,Estatal,1002000061,Población de 10 a 14 años,2005,381498,Personas
19,Nuevo León,0,Estatal,1002000061,Población de 10 a 14 años,2010,415368,Personas
19,Nuevo León,0,Estatal,1002000061,Población de 10 a 14 años,2020,462720,Personas
19,Nuevo León,0,Estatal,1002000062,Población de 10 a 14 años. Hombres,1990,186328,Personas
19,Nuevo León,0,Estatal,1002000062,Población de 10 a 14 años. Hombres,1995,183492,Personas
19,Nuevo León,0,Estatal,1002000062,Población de 10 a 14 años. Hombres,2000,180250,Personas
19,Nuevo León,0,Estatal,1002000062,Población de 10 a 14 años. Hombres,2005,193885,Personas
19,Nuevo León,0,Estatal,1002000062,Población de 10 a 14 años. Hombres,2010,211365,Personas
19,Nuevo León,0,Estatal,1002000062,Población de 10 a 14 años. Hombres,2020,235404,Personas
19,Nuevo León,0,Estatal,1002000063,Población de 10 a 14 años. Mujeres,1990,183131,Personas
19,Nuevo León,0,Estatal,1002000063,Población de 10 a 14 años. Mujeres,1995,177459,Personas
19,Nuevo León,0,Estatal,1002000063,Población de 10 a 14 años. Mujeres,2000,174944,Personas
19,Nuevo León,0,Estatal,1002000063,Población de 10 a 14 años. Mujeres,2005,187613,Personas
19,Nuevo León,0,Estatal,1002000063,Población de 10 a 14 años. Mujeres,2010,204003,Personas
19,Nuevo León,0,Estatal,1002000063,Población de 10 a 14 años. Mujeres,2020,227316,Personas
19,Nuevo León,0,Estatal,1002000064,Población de 100 años y más,1990,334,Personas
19,Nuevo León,0,Estatal,1002000064,Población de 100 años y más,1995,267,Personas
19,Nuevo León,0,Estatal,1002000064,Población de 100 años y más,2000,380,Personas
19,Nuevo León,0,Estatal,1002000064,Población de 100 años y más,2005,376,Personas
19,Nuevo León,0,Estatal,1002000064,Población de 100 años y más,2010,460,Personas
19,Nuevo León,0,Estatal,1002000064,Población de 100 años y más,2020,420,Personas
19,Nuevo León,0,Estatal,1002000065,Población de 100 años y más. Hombres,1990,108,Personas
19,Nuevo León,0,Estatal,1002000065,Población de 100 años y más. Hombres,1995,96,Personas
19,Nuevo León,0,Estatal,1002000065,Población de 100 años y más. Hombres,2000,164,Personas
19,Nuevo León,0,Estatal,1002000065,Población de 100 años y más. Hombres,2005,143,Personas
19,Nuevo León,0,Estatal,1002000065,Población de 100 años y más. Hombres,2010,172,Personas
19,Nuevo León,0,Estatal,1002000065,Población de 100 años y más. Hombres,2020,116,Personas
19,Nuevo León,0,Estatal,1002000066,Población de 100 años y más. Mujeres,1990,226,Personas
19,Nuevo León,0,Estatal,1002000066,Población de 100 años y más. Mujeres,1995,171,Personas
19,Nuevo León,0,Estatal,1002000066,Población de 100 años y más. Mujeres,2000,216,Personas
19,Nuevo León,0,Estatal,1002000066,Población de 100 años y más. Mujeres,2005,233,Personas
19,Nuevo León,0,Estatal,1002000066,Población de 100 años y más. Mujeres,2010,288,Personas
19,Nuevo León,0,Estatal,1002000066,Población de 100 años y más. Mujeres,2020,304,Personas
19,Nuevo León,0,Estatal,1002000067,Población de 15 a 19 años,1990,388480,Personas
19,Nuevo León,0,Estatal,1002000067,Población de 15 a 19 años,1995,390485,Personas
19,Nuevo León,0,Estatal,1002000067,Población de 15 a 19 años,2000,373807,Personas
19,Nuevo León,0,Estatal,1002000067,Población de 15 a 19 años,2005,372986,Personas
19,Nuevo León,0,Estatal,1002000067,Población de 15 a 19 años,2010,406428,Personas
19,Nuevo León,0,Estatal,1002000067,Población de 15 a 19 años,2020,471896,Personas
19,Nuevo León,0,Estatal,1002000068,Población de 15 a 19 años. Hombres,1990,195037,Personas
19,Nuevo León,0,Estatal,1002000068,Población de 15 a 19 años. Hombres,1995,195644,Personas
19,Nuevo León,0,Estatal,1002000068,Población de 15 a 19 años. Hombres,2000,187079,Personas
19,Nuevo León,0,Estatal,1002000068,Población de 15 a 19 años. Hombres,2005,187600,Personas
19,Nuevo León,0,Estatal,1002000068,Población de 15 a 19 años. Hombres,2010,205518,Personas
19,Nuevo León,0,Estatal,1002000068,Población de 15 a 19 años. Hombres,2020,240241,Personas
19,Nuevo León,0,Estatal,1002000069,Población de 15 a 19 años. Mujeres,1990,193443,Personas
19,Nuevo León,0,Estatal,1002000069,Población de 15 a 19 años. Mujeres,1995,194841,Personas
19,Nuevo León,0,Estatal,1002000069,Población de 15 a 19 años. Mujeres,2000,186728,Personas
19,Nuevo León,0,Estatal,1002000069,Población de 15 a 19 años. Mujeres,2005,185386,Personas
19,Nuevo León,0,Estatal,1002000069,Población de 15 a 19 años. Mujeres,2010,200910,Personas
19,Nuevo León,0,Estatal,1002000069,Población de 15 a 19 años. Mujeres,2020,231655,Personas
19,Nuevo León,0,Estatal,1002000070,Población de 20 a 24 años,1990,337524,Personas
19,Nuevo León,0,Estatal,1002000070,Población de 20 a 24 años,1995,412575,Personas
19,Nuevo León,0,Estatal,1002000070,Población de 20 a 24 años,2000,391235,Personas
19,Nuevo León,0,Estatal,1002000070,Población de 20 a 24 años,2005,381072,Personas
19,Nuevo León,0,Estatal,1002000070,Población de 20 a 24 años,2010,401723,Personas
19,Nuevo León,0,Estatal,1002000070,Población de 20 a 24 años,2020,503826,Personas
19,Nuevo León,0,Estatal,1002000071,Población de 20 a 24 años. Hombres,1990,168514,Personas
19,Nuevo León,0,Estatal,1002000071,Población de 20 a 24 años. Hombres,1995,207929,Personas
19,Nuevo León,0,Estatal,1002000071,Población de 20 a 24 años. Hombres,2000,195585,Personas
19,Nuevo León,0,Estatal,1002000071,Población de 20 a 24 años. Hombres,2005,191558,Personas
19,Nuevo León,0,Estatal,1002000071,Población de 20 a 24 años. Hombres,2010,202766,Personas
19,Nuevo León,0,Estatal,1002000071,Población de 20 a 24 años. Hombres,2020,255533,Personas
19,Nuevo León,0,Estatal,1002000072,Población de 20 a 24 años. Mujeres,1990,169010,Personas
19,Nuevo León,0,Estatal,1002000072,Población de 20 a 24 años. Mujeres,1995,204646,Personas
19,Nuevo León,0,Estatal,1002000072,Población de 20 a 24 años. Mujeres,2000,195650,Personas
19,Nuevo León,0,Estatal,1002000072,Población de 20 a 24 años. Mujeres,2005,189514,Personas
19,Nuevo León,0,Estatal,1002000072,Población de 20 a 24 años. Mujeres,2010,198957,Personas
19,Nuevo León,0,Estatal,1002000072,Población de 20 a 24 años. Mujeres,2020,248293,Personas
19,Nuevo León,0,Estatal,1002000073,Población de 25 a 29 años,1990,267335,Personas
19,Nuevo León,0,Estatal,1002000073,Población de 25 a 29 años,1995,336502,Personas
19,Nuevo León,0,Estatal,1002000073,Población de 25 a 29 años,2000,369135,Personas
19,Nuevo León,0,Estatal,1002000073,Población de 25 a 29 años,2005,364392,Personas
19,Nuevo León,0,Estatal,1002000073,Población de 25 a 29 años,2010,384086,Personas
19,Nuevo León,0,Estatal,1002000073,Población de 25 a 29 años,2020,488349,Personas
19,Nuevo León,0,Estatal,1002000074,Población de 25 a 29 años. Hombres,1990,131768,Personas
19,Nuevo León,0,Estatal,1002000074,Población de 25 a 29 años. Hombres,1995,166536,Personas
19,Nuevo León,0,Estatal,1002000074,Población de 25 a 29 años. Hombres,2000,183270,Personas
19,Nuevo León,0,Estatal,1002000074,Población de 25 a 29 años. Hombres,2005,181145,Personas
19,Nuevo León,0,Estatal,1002000074,Población de 25 a 29 años. Hombres,2010,192963,Personas
19,Nuevo León,0,Estatal,1002000074,Población de 25 a 29 años. Hombres,2020,248479,Personas
19,Nuevo León,0,Estatal,1002000075,Población de 25 a 29 años. Mujeres,1990,135567,Personas
19,Nuevo León,0,Estatal,1002000075,Población de 25 a 29 años. Mujeres,1995,169966,Personas
19,Nuevo León,0,Estatal,1002000075,Población de 25 a 29 años. Mujeres,2000,185865,Personas
19,Nuevo León,0,Estatal,1002000075,Población de 25 a 29 años. Mujeres,2005,183247,Personas
19,Nuevo León,0,Estatal,1002000075,Población de 25 a 29 años. Mujeres,2010,191123,Personas
19,Nuevo León,0,Estatal,1002000075,Población de 25 a 29 años. Mujeres,2020,239870,Personas
19,Nuevo León,0,Estatal,1002000076,Población de 30 a 34 años,1990,226879,Personas
19,Nuevo León,0,Estatal,1002000076,Población de 30 a 34 años,1995,283907,Personas
19,Nuevo León,0,Estatal,1002000076,Población de 30 a 34 años,2000,322572,Personas
19,Nuevo León,0,Estatal,1002000076,Población de 30 a 34 años,2005,368549,Personas
19,Nuevo León,0,Estatal,1002000076,Población de 30 a 34 años,2010,383736,Personas
19,Nuevo León,0,Estatal,1002000076,Población de 30 a 34 años,2020,448470,Personas
19,Nuevo León,0,Estatal,1002000077,Población de 30 a 34 años. Hombres,1990,110900,Personas
19,Nuevo León,0,Estatal,1002000077,Población de 30 a 34 años. Hombres,1995,140426,Personas
19,Nuevo León,0,Estatal,1002000077,Población de 30 a 34 años. Hombres,2000,158942,Personas
19,Nuevo León,0,Estatal,1002000077,Población de 30 a 34 años. Hombres,2005,183158,Personas
19,Nuevo León,0,Estatal,1002000077,Población de 30 a 34 años. Hombres,2010,191204,Personas
19,Nuevo León,0,Estatal,1002000077,Población de 30 a 34 años. Hombres,2020,227051,Personas
19,Nuevo León,0,Estatal,1002000078,Población de 30 a 34 años. Mujeres,1990,115979,Personas
19,Nuevo León,0,Estatal,1002000078,Población de 30 a 34 años. Mujeres,1995,143481,Personas
19,Nuevo León,0,Estatal,1002000078,Población de 30 a 34 años. Mujeres,2000,163630,Personas
19,Nuevo León,0,Estatal,1002000078,Población de 30 a 34 años. Mujeres,2005,185391,Personas
19,Nuevo León,0,Estatal,1002000078,Población de 30 a 34 años. Mujeres,2010,192532,Personas
19,Nuevo León,0,Estatal,1002000078,Población de 30 a 34 años. Mujeres,2020,221419,Personas
19,Nuevo León,0,Estatal,1002000079,Población de 35 a 39 años,1990,180402,Personas
19,Nuevo León,0,Estatal,1002000079,Población de 35 a 39 años,1995,243192,Personas
19,Nuevo León,0,Estatal,1002000079,Población de 35 a 39 años,2000,272200,Personas
19,Nuevo León,0,Estatal,1002000079,Población de 35 a 39 años,2005,322812,Personas
19,Nuevo León,0,Estatal,1002000079,Población de 35 a 39 años,2010,383357,Personas
19,Nuevo León,0,Estatal,1002000079,Población de 35 a 39 años,2020,426619,Personas
19,Nuevo León,0,Estatal,1002000080,Población de 35 a 39 años. Hombres,1990,88772,Personas
